unix_timestamp,esc_data
1788787828.7155,-2,-4,-2,2,20580,10303,11362,12699,125604,125605,125607,125608,0,0,0,0
1788787828.7324526,1,-5,6,-5,20577,10304,11365,12697,125634,125635,125637,125638,0,0,0,0
1788787828.7946048,-1,2,-2,-4,20575,10306,11366,12696,125664,125665,125667,125668,0,0,0,0
1788787828.9088256,-3,3,-2,2,20578,10303,11363,12700,125724,125725,125727,125728,0,0,0,0
1788787828.9760973,-1,-3,-2,-5,20582,10302,11361,12700,125754,125755,125757,125758,0,0,0,0
1788787828.9919872,-1,-1,7,1,20579,10302,11363,12699,125784,125785,125787,125788,0,0,0,0
1788787829.1143315,-3,-4,2,2,20573,10308,11369,12694,125844,125845,125847,125848,0,0,0,0
1788787829.1839733,0,-4,-1,1,20573,10309,11369,12694,125874,125875,125877,125878,0,0,0,0
1788787829.326582,0,2,-2,2,20574,10308,11367,12696,125904,125905,125907,125908,0,0,0,0
1788787829.326582,-2,-2,2,-2,20578,10304,11364,12698,125964,125965,125967,125968,0,0,0,0
1788787829.4576771,3,2,2,1,20577,10306,11366,12698,125994,125995,125997,125998,0,0,0,0
1788787829.4576771,-1,0,0,3,20576,10306,11366,12696,126054,126055,126057,126058,0,0,0,0
1788787829.5486195,5,3,0,6,20576,10305,11366,12697,126084,126085,126087,126088,0,0,0,0
1788787829.5486195,-3,2,-2,-2,20577,10306,11365,12698,126114,126115,126117,126118,0,0,0,0
1788787829.662632,-1,5,1,-1,20575,10306,11366,12696,126174,126175,126177,126178,0,0,0,0
1788787829.738682,3,-2,-2,-2,20573,10309,11369,12695,126204,126205,126207,126208,0,0,0,0
1788787829.7547824,-1,0,1,-4,20572,10308,11369,12694,126234,126235,126237,126238,0,0,0,0
1788787829.8024175,-3,-2,4,5,20573,10307,11367,12695,126264,126265,126267,126268,0,0,0,0
1788787829.9333248,2,2,0,2,20572,10308,11368,12694,126324,126325,126327,126328,0,0,0,0
1788787830.0460768,-2,-2,2,-2,20572,10310,11370,12693,126354,126355,126357,126358,0,0,0,0
1788787830.0460768,1,8,-2,-4,20574,10307,11368,12695,126414,126415,126417,126418,0,0,0,0
1788787830.1033137,0,4,0,-4,20576,10307,11368,12695,126444,126445,126447,126448,0,0,0,0
1788787830.1502566,1,0,1,0,20576,10307,11367,12695,126474,126475,126477,126478,0,0,0,0
1788787830.2614236,-3,-2,-2,1,20575,10307,11368,12695,126564,126565,126567,126568,0,0,0,0
1788787830.3579373,0,3,1,2,20577,10306,11366,12697,126594,126595,126597,126598,0,0,0,0
1788787830.421128,-1,3,-4,-3,20573,10308,11370,12694,126654,126655,126657,126658,0,0,0,0
1788787830.5634573,1,1,3,2,20571,10310,11371,12693,126714,126715,126717,126718,0,0,0,0
1788787830.571627,4,3,-2,-1,20574,10306,11367,12696,126744,126745,126747,126748,0,0,0,0
1788787830.6285906,6,-3,-6,1,20578,10302,11362,12701,126774,126775,126777,126778,0,0,0,0
