unix_timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
1788787832.7342954,0.03321,0.01409,-1.00151,-0.00039,-0.00085,-0.0072
1788787832.8490293,-0.00398,0.02808,-1.0105,-0.00335,-0.01145,-0.01802
1788787832.9290378,-0.01474,0.02673,-0.99888,-0.00364,-0.00188,-0.00089
1788787833.0285296,0.00965,0.01022,-1.00338,0.00026,-0.00766,0.00483
1788787833.2168057,0.00228,-0.00139,-0.99697,0.01556,-3e-05,0.00571
1788787833.2622104,-0.00996,0.00609,-1.00158,-0.00016,-0.01774,0.01444
1788787833.351804,-0.01726,0.01783,-0.99294,-0.0057,-0.0103,-0.01585
1788787833.4693446,-0.02405,0.00684,-1.00004,0.00644,-0.00332,-0.0112
1788787833.5619853,0.0011,0.01529,-1.00812,-0.00348,-0.00568,0.00695
1788787833.6536593,-0.00372,0.00779,-1.00004,0.00045,0.00396,-0.01304
1788787833.7609262,-0.02389,0.01037,-0.97098,0.0301,-0.01746,0.00025
1788787833.8772726,-0.0089,0.00091,-0.99621,0.0005,0.01159,0.00517
1788787833.969656,-0.00712,0.00848,-0.9987,0.00614,0.00638,0.00064
1788787834.1195776,-0.03305,0.00452,-1.00319,0.01577,-0.00867,0.02325
1788787834.181164,0.00174,0.02324,-1.00196,-0.0001,0.00948,-0.01602
1788787834.2527225,-0.01167,0.02259,-0.99536,0.01843,0.00932,-0.01908
1788787834.365036,0.00064,0.01641,-1.00051,-0.00648,0.0158,-0.00204
1788787834.467225,-0.01274,0.04371,-0.98967,0.0005,0.00365,-0.02057
1788787834.6098115,-0.01417,-0.00337,-1.00385,-0.00685,0.00915,0.02683
1788787834.718546,-0.01497,0.01794,-0.99934,-0.00904,0.00807,-0.00946
1788787834.8257546,-0.00867,-0.02434,-1.00068,0.00517,0.01196,-0.00395
1788787834.9062877,-0.02555,0.00124,-1.00874,-0.00055,-0.00745,0.01849
1788787835.0346465,-0.02131,0.00079,-0.99401,0.00475,0.01498,0.00683
1788787835.138665,-0.02056,0.00972,-1.00789,-0.00721,-0.00024,0.01786
1788787835.2015512,-0.02846,0.00731,-0.99701,0.0014,0.00296,-0.00126
1788787835.2908561,-0.00263,0.02742,-0.99805,0.00246,0.01789,-0.0163
1788787835.4061441,-0.02185,0.03516,-1.00534,0.0071,-0.00812,-0.00446
1788787835.5165079,-0.00578,0.02855,-1.00136,0.0042,0.00057,-0.00724
1788787835.6275532,-0.00804,0.01788,-1.00329,0.01561,-0.00361,0.00186
1788787835.7541335,-0.01317,0.01276,-1.00335,-0.00114,-0.00075,0.00729
1788787835.8112397,-0.01367,0.00034,-0.99424,0.01469,-0.00555,-0.00023
1788787835.9392178,-0.01278,-0.00315,-0.99966,0.00164,0.00616,0.00813
