unix_timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
1784700988.5616624,-0.02882,-0.00834,-1.05836,-0.08833,0.01073,0.05976
1784700988.6709468,-0.03744,0.01975,-1.02245,-0.0161,-0.0037,0.00975
1784700988.7983239,-0.00278,0.02355,-1.01369,0.03317,-0.02211,-0.02157
1784700988.8777258,0.0171,0.01413,-0.99779,0.07814,0.0046,-0.01517
1784700988.9938173,0.0037,0.01484,-0.97208,0.08545,-0.01555,-0.01567
1784700989.0611274,-0.01521,0.01489,-0.99257,0.04619,0.03245,0.01718
1784700989.1946054,-0.00733,-0.00723,-0.97495,0.0142,0.0702,0.00019
1784700989.2627654,0.00997,0.00216,-0.96232,0.01901,0.02811,-0.03288
1784700989.3702748,0.00913,-0.00073,-0.98304,-0.00336,0.03284,0.00973
1784700989.5211563,-0.03664,-1e-05,-1.01592,0.00078,-0.03889,-0.01464
1784700989.6314914,-0.04771,-0.00506,-1.01136,-0.01724,-0.0255,0.00301
1784700989.838476,-0.17153,0.01703,-0.98746,0.06228,-0.0063,-0.02392
1784700989.9410732,-0.08593,0.02636,-0.99342,0.01058,0.03848,0.05541
1784700990.0622008,-0.01331,0.01206,-0.99945,0.00149,0.01104,-0.01362
1784700990.239899,-0.00385,0.03097,-0.99842,0.00262,-0.00117,-0.03861
1784700990.2556708,-0.0142,0.01935,-0.99868,0.0025,0.00459,-0.02996
1784700990.4586391,-0.02652,-0.02509,-0.99661,0.00959,0.0126,0.03963
1784700990.6565642,-0.02511,-0.01601,-0.99574,0.01194,0.01116,0.0398
1784700990.8621657,-0.0088,0.03767,-1.00029,-0.00048,-0.00226,-0.04504
1784700990.9523768,-0.02048,-0.00807,-0.99629,0.00161,0.00818,0.01138
1784700991.081265,-0.02663,-0.02566,-0.99593,0.01281,0.01092,0.03804
1784700991.2748375,-0.01323,0.02051,-1.00013,0.00037,0.00088,-0.00767
1784700991.480832,-0.01059,0.0354,-1.00091,-0.0002,-0.00345,-0.0563
1784700991.6781635,-0.01345,0.01085,-0.99859,0.00316,0.00777,-0.02365
1784700991.8831475,-0.02075,-0.00197,-0.9996,0.00837,0.00766,0.02352
1784700991.9012718,-0.01201,0.02859,-0.99976,0.0016,0.00656,-0.02854
1784700991.9607215,-0.00956,0.02598,-0.99711,0.00564,0.00413,-0.04672
1784700992.2995086,-0.01944,-0.00366,-0.99833,0.0074,0.00572,0.00664
1784700992.5080624,-0.01067,0.02807,-0.99931,0.00259,-0.00061,-0.02442
1784700992.5115514,-0.0104,0.03086,-0.99913,0.00541,0.00087,-0.04835
1784700992.5816166,-0.01749,0.00632,-0.99606,0.00446,0.00575,-0.00612
1784700992.7065647,-0.02705,-0.0249,-0.99702,0.00869,0.00657,0.03977
1784700992.8130105,-0.00332,0.13514,-0.99862,-0.00866,0.01432,-0.15948
1784700992.874101,-0.03797,0.21034,-1.03804,-0.04249,-0.02709,-0.09282
1784700992.9852786,-0.03071,0.19968,-1.0502,-0.01883,-0.05097,-0.00028
1784700993.0598876,0.00093,0.13345,-1.00159,0.04924,-0.01879,-0.00629
1784700993.159752,0.01757,-0.01917,-1.03844,0.01592,-0.01603,0.05931
1784700993.3326702,-0.01185,-0.08122,-0.9954,0.03083,0.13403,0.00841
1784700993.3817317,-0.02749,0.00733,-1.00242,-0.0164,-0.05176,-0.02381
1784700993.5028543,-0.01876,0.05994,-1.00558,0.03197,0.07722,-0.03198
1784700993.6596816,0.00814,0.05764,-1.0068,-0.00881,0.04478,-0.03934
1784700993.7155712,-0.00079,0.00266,-0.99,0.0886,0.07184,-0.04261
1784700993.776987,-0.02704,-0.01848,-0.96056,0.0377,-0.0396,-0.0411
1784700993.9373794,-0.03652,-0.01243,-0.90689,-0.0523,0.07109,0.02262
1784700993.9812002,-0.03628,-0.02864,-0.97942,-0.08566,0.07667,0.03881
1784700994.1810758,-0.01572,-0.00447,-0.93477,0.05118,0.0346,0.03856
1784700994.1971486,-0.01496,-0.00548,-0.95204,0.1051,0.11272,0.01733
1784700994.3203368,-0.01804,0.03752,-0.98302,0.0206,-0.01367,0.04429
1784700994.478932,-0.03338,0.00847,-1.01927,-0.06474,-0.03037,0.05533
1784700994.528997,-0.00172,0.0392,-1.02752,0.05321,-0.03705,-0.01342
1784700994.657248,0.0153,0.05759,-1.00181,0.03581,0.02694,-0.04693
1784700994.7366183,0.02486,0.05887,-0.98949,0.01549,-0.00928,-0.04487
1784700994.85065,-0.00166,0.01659,-0.98832,0.02941,-0.01561,-0.02684
1784700994.962822,-0.01083,0.00799,-0.98042,0.04304,-0.01496,-0.0196
1784700995.1659286,-0.02192,-0.01431,-0.97224,0.04156,0.04127,-0.0125
1784700995.1818988,-0.02484,-0.10187,-0.94257,-0.01257,0.11353,-0.00432
1784700995.3609169,-0.03706,-0.24761,-1.00605,0.00911,-0.05579,-0.13903
1784700995.5758843,-0.00905,0.02944,-1.0013,0.00027,-0.00656,0.00612
1784700995.7678483,-0.01025,0.00785,-0.99526,0.00165,0.00468,0.00227
1784700995.9770796,-0.01838,0.00081,-0.99789,0.00265,0.0078,0.01639
1784700995.9770796,-0.00779,0.01564,-0.99885,0.0038,0.00142,-0.01741
1784700996.1886826,-0.01438,-0.00052,-0.99613,0.00728,0.00612,0.01097
1784700996.3987348,-0.01256,-0.01151,-0.99853,0.00214,0.0068,0.01349
1784700996.5999699,-0.01428,-0.00125,-0.99818,0.006,0.00292,0.00588
1784700996.8076308,-0.01054,0.01669,-1.00017,0.00408,0.00453,-0.00157
1784700997.0087872,-0.0116,0.00548,-0.99906,0.00849,0.00384,0.00235
1784700997.2123406,-0.01199,0.00059,-0.99888,0.00444,0.00391,0.00335
1784700997.2123406,-0.0139,0.0007,-0.99835,0.00628,0.00389,0.00447
1784700997.421012,-0.01318,-0.00032,-0.99912,0.00503,0.00573,0.00336
1784700997.6218739,-0.01237,0.00221,-0.99699,0.00418,0.00425,0.00236
1784700997.8310332,-0.01385,0.00255,-0.99719,0.00641,0.00601,0.00339
1784700997.9987168,-0.01347,0.00195,-0.9978,0.00649,0.00447,0.00486
1784700997.9987168,-0.01142,0.00114,-0.99605,0.0043,0.0055,0.00513
1784700998.1198432,-0.0744,0.00455,-0.99844,0.00991,-0.00589,-0.00412
1784700998.2420132,-0.29497,0.01955,-0.97943,0.13329,0.05213,-0.12933
1784700998.2983465,-0.24458,0.05774,-0.93355,0.14637,0.14111,-0.07643
1784700998.409739,-0.03871,0.02289,-1.02633,0.00474,-0.02555,-0.00171
1784700998.5400772,0.09633,0.01109,-1.03645,-0.03395,0.0265,-0.00254
1784700998.5963216,0.05526,-0.00118,-1.03652,0.02521,-0.02623,0.03642
1784700998.7559338,-0.05258,0.01246,-0.9803,0.03275,-0.03766,-0.0256
1784700998.818309,-0.073,0.01013,-0.9624,0.00811,0.08826,-0.00048
1784700998.978379,-0.02248,0.0134,-0.97654,0.05335,0.06012,-0.06581
1784700999.0197263,0.0464,-0.00124,-1.04279,0.01561,-0.02912,0.00096
1784700999.158525,0.03746,0.01124,-1.02488,-0.04143,0.02996,-0.02495
1784700999.2557325,-0.02656,0.00055,-0.96215,0.01529,0.07032,-0.0011
1784700999.3694906,-0.05972,-0.01042,-0.98674,-0.03733,0.00684,-0.0026
1784700999.4426787,-0.023,0.00249,-0.98696,-0.04711,0.00269,-0.00388
1784700999.5539412,-0.00347,0.01405,-0.99765,-0.03135,-0.00962,-0.02439
1784700999.7238116,0.00308,-0.02255,-1.02072,0.05765,-0.04218,-0.00953
1784700999.7446043,-0.05137,-0.00734,-1.01367,0.01449,0.00218,0.03867
1784700999.9148486,-0.03011,0.00377,-0.99939,0.02639,-0.13057,0.00384
1784700999.9976442,-0.00556,0.02121,-0.94938,0.06406,-0.08477,-0.03124
1784701000.0673983,0.01494,0.03775,-0.95696,0.06436,-0.00766,-0.02829
1784701000.2170568,-0.01648,0.03078,-0.94265,0.06363,0.07176,-0.03278
1784701000.2810535,-0.03526,0.0125,-0.98001,-0.03177,-0.03599,-0.02516
1784701000.3610952,-0.02161,0.00847,-0.98795,-0.03385,-0.02631,0.00079
1784701000.488586,-0.00988,-6e-05,-0.99598,-0.03594,0.01949,0.00879
1784701000.6906235,-0.00617,0.00131,-1.00134,-0.09674,0.07221,0.00515
1784701000.6906235,0.24745,0.01858,-1.01252,0.00079,0.04039,0.00427
1784701000.898307,0.20491,0.0036,-1.00074,0.01827,0.00518,-0.03874
1784701001.034263,-0.01756,0.02704,-0.99696,0.00616,-0.00582,-0.00943
1784701001.305596,-0.02227,0.01528,-0.99851,0.00554,-0.00057,-0.00372
1784701001.3215973,-0.0238,0.01248,-0.99967,0.0035,0.00299,0.00276
1784701001.4990742,-0.02414,0.0097,-0.99633,0.00825,0.00629,0.00579
1784701001.7215617,-0.02412,0.01108,-0.99865,0.00277,0.00661,0.00454
1784701001.9224534,-0.02095,0.0117,-0.99673,0.00636,0.00642,0.00463
1784701001.9281769,-0.0241,0.01049,-0.99947,0.00343,0.00629,0.0038
1784701002.0426886,-0.02183,0.01191,-0.9967,0.00408,0.00723,0.00328
1784701002.122407,-0.02118,0.01334,-0.99703,0.00488,0.00604,0.00072
1784701002.3358662,-0.02107,0.01852,-0.99864,0.00646,0.00518,-0.00269
1784701002.3358662,-0.02312,0.00763,-0.9977,0.00564,0.00446,0.00946
1784701002.5228462,-0.02599,-0.00401,-0.99789,0.00571,0.00482,0.01791
1784701002.5263596,-0.02572,-0.00239,-0.9965,0.00399,0.00555,0.01622
1784701002.7416222,-0.02315,0.00654,-0.99777,0.00566,0.00621,0.00947
1784701002.9460347,-0.02323,0.01443,-0.99876,0.0065,0.00556,0.00849
1784701002.9460347,-0.02018,0.01935,-0.99898,0.0059,0.00203,-0.00588
1784701002.9460347,-0.01923,0.0264,-0.99766,0.00458,0.0065,-0.01573
1784701003.0652184,-0.02196,0.02209,-0.9973,0.00375,0.00353,-0.01574
1784701003.1555781,-0.02182,0.01415,-0.99618,0.00464,0.00461,-0.00441
1784701003.3520129,-0.02278,0.00744,-0.99854,0.00333,0.00641,0.00449
1784701003.4351814,-0.02687,-0.00059,-0.99715,0.00875,0.00507,0.02184
1784701003.540892,-0.02146,0.00626,-0.99876,0.00622,0.00158,-0.00839
1784701003.6725647,-0.00847,-0.15993,-0.97223,0.06063,0.01402,-0.06499
1784701003.7365153,-0.05007,-0.1965,-0.94982,0.04912,0.13937,-0.02015
