unix_timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
1784519498.216957,-0.01243,0.01139,-0.99611,0.00582,0.00248,0.00669
1784519498.2215755,-0.01215,0.01434,-0.99694,0.00756,0.00231,0.00364
1784519498.417046,-0.00956,0.01217,-0.99824,0.006,0.00262,0.00594
1784519498.5803525,-0.01133,0.01143,-0.99735,0.00493,0.00596,0.00768
1784519498.8258612,-0.01208,0.01156,-0.99753,0.0078,0.00429,0.00783
1784519498.8258612,-0.01027,0.0134,-0.99678,0.00397,0.00262,0.00183
1784519499.0342638,-0.01256,0.01117,-1.0003,0.00531,0.00484,0.01006
1784519499.0342638,-0.01177,0.01214,-0.99705,0.0077,0.00422,0.00394
1784519499.245455,-0.01381,0.01174,-0.99593,0.00298,0.00504,0.006
1784519499.437641,-0.01068,0.01131,-0.99649,0.00543,0.00146,0.00451
1784519499.578121,-0.01436,0.01215,-0.99687,0.00775,0.00511,0.00506
1784519499.5972695,-0.01125,0.01227,-0.99591,0.00629,0.00424,0.00658
1784519499.8517954,-0.01128,0.01157,-0.99815,0.00533,0.00389,0.00843
1784519499.8517954,-0.01164,0.01086,-0.99657,0.00561,0.00201,0.00495
1784519500.04689,-0.01124,0.01233,-0.99656,0.00715,0.00113,0.0051
1784519500.04689,-0.01126,0.01214,-0.99667,0.00484,0.00456,0.00728
1784519500.26339,-0.01375,0.01288,-0.99738,0.00151,0.00399,0.00644
1784519500.4647553,-0.01202,0.01276,-0.99745,0.00438,0.00246,0.00528
1784519500.4710317,-0.01147,0.01223,-0.9989,0.00523,0.00423,0.00269
1784519500.5898368,-0.01255,0.01056,-0.99747,0.00655,0.00367,0.00745
1784519500.6667542,-0.01092,0.01356,-0.99561,0.00384,0.0048,0.00482
1784519500.8767529,-0.01155,0.01161,-0.99557,0.00426,0.0035,0.00704
1784519500.8767529,-0.01154,0.01132,-0.99565,0.00322,0.00303,0.0082
1784519501.0730233,-0.01088,0.01316,-0.99769,0.0045,0.00371,0.00138
1784519501.290896,-0.01099,0.01205,-0.99634,0.00293,0.00507,0.00553
1784519501.290896,-0.01371,0.01158,-0.9983,0.00254,0.00544,0.00633
1784519501.4914157,-0.01216,0.01154,-0.99613,0.00523,0.00321,0.00632
1784519501.502229,-0.01216,0.01193,-0.99771,0.00312,0.00404,0.00574
1784519501.592705,-0.01099,0.00966,-0.9967,0.00629,0.00222,0.0057
1784519501.6976364,-0.01115,0.01129,-0.99768,0.0064,0.00678,0.00635
1784519501.9030054,-0.01202,0.01237,-0.99754,0.00661,0.00275,0.00434
1784519501.9079838,-0.01126,0.01268,-0.99883,0.00584,0.00231,0.00595
1784519501.9151642,-0.01258,0.01236,-0.99804,0.00397,0.00145,0.00683
1784519502.0954816,-0.01028,0.01232,-0.99873,0.00645,0.0032,0.00361
1784519502.1112318,-0.01029,0.01219,-0.99708,0.00421,0.00473,0.00481
1784519502.3089633,-0.01212,0.01122,-0.99817,0.0066,0.00236,0.00911
1784519502.3089633,-0.00972,0.01241,-0.99771,0.00354,0.00413,0.00322
1784519502.5180035,-0.01293,0.01449,-0.99791,0.00402,0.00427,0.00237
1784519502.5187073,-0.01014,0.01195,-0.99436,0.00527,0.0049,0.00514
1784519502.7242012,-0.01138,0.01318,-0.99701,0.0044,0.00071,0.00442
1784519502.9174125,-0.01184,0.01014,-0.9969,0.00539,0.00364,0.00713
1784519502.9333844,-0.0116,0.01219,-0.99731,0.00605,0.00212,0.00443
1784519503.1337862,-0.0098,0.01236,-0.99572,0.00319,0.00617,0.00577
1784519503.3272507,-0.0119,0.01148,-0.99749,0.00478,0.00373,0.0043
1784519503.3272507,-0.01305,0.01119,-0.99586,0.00565,0.00292,0.00553
1784519503.5402977,-0.01003,0.01115,-0.99839,0.00342,0.0044,0.00506
1784519503.7388046,-0.01276,0.01254,-0.99746,0.00424,0.00474,0.00565
1784519503.7586627,-0.01056,0.0113,-0.99722,0.00833,0.0034,0.00472
1784519503.9480386,-0.01236,0.0109,-0.99857,0.00531,0.00169,0.00589
1784519503.9480386,-0.01259,0.01341,-0.99727,0.00367,0.00586,0.003
1784519504.1425495,-0.0121,0.01077,-0.99601,0.00405,0.00452,0.00733
1784519504.1585655,-0.00934,0.01327,-0.99747,0.00662,0.00231,0.00677
1784519504.3515422,-0.01379,0.01152,-0.99868,0.00536,0.00576,0.00322
1784519504.566332,-0.01056,0.01376,-0.99703,0.00472,0.00457,0.00463
